"document","topic","gamma"
"1989:Dead Poets Society",49,0.002
"1989:Dead Poets Society",50,0
"1989:Driving Miss Daisy",1,0
"1989:Driving Miss Daisy",2,0.141
"1989:Driving Miss Daisy",3,0
"1989:Driving Miss Daisy",4,0
"1989:Driving Miss Daisy",5,0
"1989:Driving Miss Daisy",6,0
"1989:Driving Miss Daisy",7,0
"1989:Driving Miss Daisy",8,0
"1989:Driving Miss Daisy",9,0
"1989:Driving Miss Daisy",10,0
"1989:Driving Miss Daisy",11,0
"1989:Driving Miss Daisy",12,0.026
"1989:Driving Miss Daisy",13,0.005
"1989:Driving Miss Daisy",14,0.005
"1989:Driving Miss Daisy",15,0
"1989:Driving Miss Daisy",16,0.008
"1989:Driving Miss Daisy",17,0
"1989:Driving Miss Daisy",18,0
"1989:Driving Miss Daisy",19,0
"1989:Driving Miss Daisy",20,0.003
"1989:Driving Miss Daisy",21,0.003
"1989:Driving Miss Daisy",22,0.095
"1989:Driving Miss Daisy",23,0.146
"1989:Driving Miss Daisy",24,0
"1989:Driving Miss Daisy",25,0
"1989:Driving Miss Daisy",26,0
"1989:Driving Miss Daisy",27,0
"1989:Driving Miss Daisy",28,0
"1989:Driving Miss Daisy",29,0
"1989:Driving Miss Daisy",30,0.059
"1989:Driving Miss Daisy",31,0
"1989:Driving Miss Daisy",32,0
"1989:Driving Miss Daisy",33,0.077
"1989:Driving Miss Daisy",34,0.146
"1989:Driving Miss Daisy",35,0
"1989:Driving Miss Daisy",36,0.149
"1989:Driving Miss Daisy",37,0
"1989:Driving Miss Daisy",38,0
"1989:Driving Miss Daisy",39,0
"1989:Driving Miss Daisy",40,0
"1989:Driving Miss Daisy",41,0.057
"1989:Driving Miss Daisy",42,0
"1989:Driving Miss Daisy",43,0
"1989:Driving Miss Daisy",44,0
"1989:Driving Miss Daisy",45,0
"1989:Driving Miss Daisy",46,0
"1989:Driving Miss Daisy",47,0
"1989:Driving Miss Daisy",48,0
"1989:Driving Miss Daisy",49,0.062
"1989:Driving Miss Daisy",50,0.008
"1989:Field of Dreams",1,0
"1989:Field of Dreams",2,0.004
"1989:Field of Dreams",3,0
"1989:Field of Dreams",4,0.158
"1989:Field of Dreams",5,0
"1989:Field of Dreams",6,0
"1989:Field of Dreams",7,0.087
"1989:Field of Dreams",8,0
"1989:Field of Dreams",9,0
"1989:Field of Dreams",10,0.016
"1989:Field of Dreams",11,0
"1989:Field of Dreams",12,0.103
"1989:Field of Dreams",13,0
"1989:Field of Dreams",14,0.012
"1989:Field of Dreams",15,0.095
"1989:Field of Dreams",16,0
"1989:Field of Dreams",17,0
"1989:Field of Dreams",18,0
"1989:Field of Dreams",19,0.012
"1989:Field of Dreams",20,0
"1989:Field of Dreams",21,0
"1989:Field of Dreams",22,0.06
"1989:Field of Dreams",23,0
"1989:Field of Dreams",24,0
"1989:Field of Dreams",25,0
"1989:Field of Dreams",26,0.198
"1989:Field of Dreams",27,0.008
"1989:Field of Dreams",28,0
"1989:Field of Dreams",29,0
"1989:Field of Dreams",30,0
"1989:Field of Dreams",31,0.032
"1989:Field of Dreams",32,0
"1989:Field of Dreams",33,0.012
"1989:Field of Dreams",34,0.095
"1989:Field of Dreams",35,0
"1989:Field of Dreams",36,0.012
"1989:Field of Dreams",37,0
"1989:Field of Dreams",38,0.02
"1989:Field of Dreams",39,0
"1989:Field of Dreams",40,0
"1989:Field of Dreams",41,0.012
"1989:Field of Dreams",42,0
"1989:Field of Dreams",43,0.044
"1989:Field of Dreams",44,0
"1989:Field of Dreams",45,0
"1989:Field of Dreams",46,0
"1989:Field of Dreams",47,0
"1989:Field of Dreams",48,0
"1989:Field of Dreams",49,0.004
"1989:Field of Dreams",50,0
"1989:My Left Foot",1,0.017
"1989:My Left Foot",2,0.017
"1989:My Left Foot",3,0.017
"1989:My Left Foot",4,0.017
"1989:My Left Foot",5,0.017
"1989:My Left Foot",6,0.017
"1989:My Left Foot",7,0.183
"1989:My Left Foot",8,0.017
"1989:My Left Foot",9,0.017
"1989:My Left Foot",10,0.017
"1989:My Left Foot",11,0.017
"1989:My Left Foot",12,0.017
"1989:My Left Foot",13,0.017
"1989:My Left Foot",14,0.017
"1989:My Left Foot",15,0.017
"1989:My Left Foot",16,0.017
"1989:My Left Foot",17,0.017
"1989:My Left Foot",18,0.017
"1989:My Left Foot",19,0.017
"1989:My Left Foot",20,0.017
"1989:My Left Foot",21,0.017
"1989:My Left Foot",22,0.017
"1989:My Left Foot",23,0.017
"1989:My Left Foot",24,0.017
"1989:My Left Foot",25,0.017
"1989:My Left Foot",26,0.017
"1989:My Left Foot",27,0.017
"1989:My Left Foot",28,0.017
"1989:My Left Foot",29,0.017
"1989:My Left Foot",30,0.017
"1989:My Left Foot",31,0.017
"1989:My Left Foot",32,0.017
"1989:My Left Foot",33,0.017
"1989:My Left Foot",34,0.017
"1989:My Left Foot",35,0.017
"1989:My Left Foot",36,0.017
"1989:My Left Foot",37,0.017
"1989:My Left Foot",38,0.017
"1989:My Left Foot",39,0.017
"1989:My Left Foot",40,0.017
"1989:My Left Foot",41,0.017
"1989:My Left Foot",42,0.017
"1989:My Left Foot",43,0.017
"1989:My Left Foot",44,0.017
"1989:My Left Foot",45,0.017
"1989:My Left Foot",46,0.017
"1989:My Left Foot",47,0.017
"1989:My Left Foot",48,0.017
"1989:My Left Foot",49,0.017
"1989:My Left Foot",50,0.017
"1990:Awakenings",1,0.001
"1990:Awakenings",2,0.001
"1990:Awakenings",3,0.001
"1990:Awakenings",4,0.001
"1990:Awakenings",5,0.007
"1990:Awakenings",6,0.001
"1990:Awakenings",7,0.001
"1990:Awakenings",8,0.001
"1990:Awakenings",9,0.007
"1990:Awakenings",10,0.059
"1990:Awakenings",11,0.001
"1990:Awakenings",12,0.001
"1990:Awakenings",13,0.001
"1990:Awakenings",14,0.001
"1990:Awakenings",15,0.052
"1990:Awakenings",16,0.001
"1990:Awakenings",17,0.001
"1990:Awakenings",18,0.001
"1990:Awakenings",19,0.001
"1990:Awakenings",20,0.001
"1990:Awakenings",21,0.001
"1990:Awakenings",22,0.014
"1990:Awakenings",23,0.001
"1990:Awakenings",24,0.001
"1990:Awakenings",25,0.001
"1990:Awakenings",26,0.136
"1990:Awakenings",27,0.001
"1990:Awakenings",28,0.001
"1990:Awakenings",29,0.001
"1990:Awakenings",30,0.007
"1990:Awakenings",31,0.001
"1990:Awakenings",32,0.517
"1990:Awakenings",33,0.001
"1990:Awakenings",34,0.001
"1990:Awakenings",35,0.007
"1990:Awakenings",36,0.001
"1990:Awakenings",37,0.001
"1990:Awakenings",38,0.02
"1990:Awakenings",39,0.001
"1990:Awakenings",40,0.001
"1990:Awakenings",41,0.001
"1990:Awakenings",42,0.001
"1990:Awakenings",43,0.026
"1990:Awakenings",44,0.001
"1990:Awakenings",45,0.052
"1990:Awakenings",46,0.001
"1990:Awakenings",47,0.014
"1990:Awakenings",48,0.001
"1990:Awakenings",49,0.059
"1990:Awakenings",50,0.001
"1990:Dances with Wolves",1,0
"1990:Dances with Wolves",2,0
"1990:Dances with Wolves",3,0
"1990:Dances with Wolves",4,0
"1990:Dances with Wolves",5,0
"1990:Dances with Wolves",6,0.015
"1990:Dances with Wolves",7,0.08
"1990:Dances with Wolves",8,0
"1990:Dances with Wolves",9,0
"1990:Dances with Wolves",10,0.269
"1990:Dances with Wolves",11,0
"1990:Dances with Wolves",12,0.003
"1990:Dances with Wolves",13,0
"1990:Dances with Wolves",14,0
"1990:Dances with Wolves",15,0
"1990:Dances with Wolves",16,0.033
"1990:Dances with Wolves",17,0
"1990:Dances with Wolves",18,0
"1990:Dances with Wolves",19,0
"1990:Dances with Wolves",20,0.003
"1990:Dances with Wolves",21,0
"1990:Dances with Wolves",22,0.006
"1990:Dances with Wolves",23,0
"1990:Dances with Wolves",24,0
"1990:Dances with Wolves",25,0
"1990:Dances with Wolves",26,0
"1990:Dances with Wolves",27,0.009
"1990:Dances with Wolves",28,0
"1990:Dances with Wolves",29,0.216
"1990:Dances with Wolves",30,0
"1990:Dances with Wolves",31,0
"1990:Dances with Wolves",32,0.009
"1990:Dances with Wolves",33,0
"1990:Dances with Wolves",34,0
"1990:Dances with Wolves",35,0.012
"1990:Dances with Wolves",36,0.133
"1990:Dances with Wolves",37,0
"1990:Dances with Wolves",38,0
"1990:Dances with Wolves",39,0
"1990:Dances with Wolves",40,0
"1990:Dances with Wolves",41,0
"1990:Dances with Wolves",42,0
"1990:Dances with Wolves",43,0.018
"1990:Dances with Wolves",44,0.033
"1990:Dances with Wolves",45,0
"1990:Dances with Wolves",46,0
"1990:Dances with Wolves",47,0
"1990:Dances with Wolves",48,0.095
"1990:Dances with Wolves",49,0
"1990:Dances with Wolves",50,0.056
"1990:Ghost",1,0
"1990:Ghost",2,0
"1990:Ghost",3,0.073
"1990:Ghost",4,0
"1990:Ghost",5,0
"1990:Ghost",6,0.013
"1990:Ghost",7,0
"1990:Ghost",8,0
"1990:Ghost",9,0
"1990:Ghost",10,0.278
"1990:Ghost",11,0
"1990:Ghost",12,0
"1990:Ghost",13,0
"1990:Ghost",14,0
"1990:Ghost",15,0.184
"1990:Ghost",16,0.056
"1990:Ghost",17,0
"1990:Ghost",18,0
"1990:Ghost",19,0
"1990:Ghost",20,0
"1990:Ghost",21,0
"1990:Ghost",22,0
"1990:Ghost",23,0.005
"1990:Ghost",24,0.12
"1990:Ghost",25,0
"1990:Ghost",26,0.009
"1990:Ghost",27,0
"1990:Ghost",28,0
"1990:Ghost",29,0
"1990:Ghost",30,0.231
"1990:Ghost",31,0
"1990:Ghost",32,0
"1990:Ghost",33,0
"1990:Ghost",34,0
"1990:Ghost",35,0
"1990:Ghost",36,0
"1990:Ghost",37,0
"1990:Ghost",38,0
"1990:Ghost",39,0
"1990:Ghost",40,0
"1990:Ghost",41,0
"1990:Ghost",42,0
"1990:Ghost",43,0
"1990:Ghost",44,0.013
"1990:Ghost",45,0
"1990:Ghost",46,0
"1990:Ghost",47,0
"1990:Ghost",48,0
"1990:Ghost",49,0
"1990:Ghost",50,0
"1990:Goodfellas",1,0
"1990:Goodfellas",2,0.019
"1990:Goodfellas",3,0.098
"1990:Goodfellas",4,0.024
"1990:Goodfellas",5,0
"1990:Goodfellas",6,0.06
"1990:Goodfellas",7,0
"1990:Goodfellas",8,0
"1990:Goodfellas",9,0
"1990:Goodfellas",10,0
"1990:Goodfellas",11,0
"1990:Goodfellas",12,0.07
"1990:Goodfellas",13,0
"1990:Goodfellas",14,0.002
"1990:Goodfellas",15,0
"1990:Goodfellas",16,0.002
"1990:Goodfellas",17,0
"1990:Goodfellas",18,0.289
"1990:Goodfellas",19,0
"1990:Goodfellas",20,0.007
"1990:Goodfellas",21,0
"1990:Goodfellas",22,0
"1990:Goodfellas",23,0.009
"1990:Goodfellas",24,0.149
"1990:Goodfellas",25,0
"1990:Goodfellas",26,0.017
"1990:Goodfellas",27,0.087
"1990:Goodfellas",28,0
"1990:Goodfellas",29,0
"1990:Goodfellas",30,0.002
"1990:Goodfellas",31,0
"1990:Goodfellas",32,0
"1990:Goodfellas",33,0.004
"1990:Goodfellas",34,0.043
"1990:Goodfellas",35,0
"1990:Goodfellas",36,0
"1990:Goodfellas",37,0
"1990:Goodfellas",38,0.011
"1990:Goodfellas",39,0.011
"1990:Goodfellas",40,0.034
"1990:Goodfellas",41,0
"1990:Goodfellas",42,0
"1990:Goodfellas",43,0.038
"1990:Goodfellas",44,0
"1990:Goodfellas",45,0
"1990:Goodfellas",46,0
"1990:Goodfellas",47,0
"1990:Goodfellas",48,0
"1990:Goodfellas",49,0.017
"1990:Goodfellas",50,0
"1990:The Godfather Part III",1,0
"1990:The Godfather Part III",2,0.048
"1990:The Godfather Part III",3,0
"1990:The Godfather Part III",4,0.396
"1990:The Godfather Part III",5,0
"1990:The Godfather Part III",6,0.152
"1990:The Godfather Part III",7,0
"1990:The Godfather Part III",8,0
"1990:The Godfather Part III",9,0
"1990:The Godfather Part III",10,0.008
"1990:The Godfather Part III",11,0
"1990:The Godfather Part III",12,0.081
"1990:The Godfather Part III",13,0
"1990:The Godfather Part III",14,0
"1990:The Godfather Part III",15,0.035
"1990:The Godfather Part III",16,0.004
"1990:The Godfather Part III",17,0.015
"1990:The Godfather Part III",18,0
"1990:The Godfather Part III",19,0
"1990:The Godfather Part III",20,0.011
"1990:The Godfather Part III",21,0
"1990:The Godfather Part III",22,0.006
"1990:The Godfather Part III",23,0
"1990:The Godfather Part III",24,0.009
"1990:The Godfather Part III",25,0
"1990:The Godfather Part III",26,0
"1990:The Godfather Part III",27,0.066
"1990:The Godfather Part III",28,0
"1990:The Godfather Part III",29,0.029
"1990:The Godfather Part III",30,0
"1990:The Godfather Part III",31,0
"1990:The Godfather Part III",32,0.057
"1990:The Godfather Part III",33,0.002
"1990:The Godfather Part III",34,0
"1990:The Godfather Part III",35,0.02
"1990:The Godfather Part III",36,0
"1990:The Godfather Part III",37,0
"1990:The Godfather Part III",38,0.011
"1990:The Godfather Part III",39,0.011
"1990:The Godfather Part III",40,0
"1990:The Godfather Part III",41,0
"1990:The Godfather Part III",42,0
"1990:The Godfather Part III",43,0.004
"1990:The Godfather Part III",44,0
"1990:The Godfather Part III",45,0.028
"1990:The Godfather Part III",46,0.002
"1990:The Godfather Part III",47,0
"1990:The Godfather Part III",48,0
"1990:The Godfather Part III",49,0
"1990:The Godfather Part III",50,0
"1991:Beauty and the Beast",1,0
"1991:Beauty and the Beast",2,0.124
"1991:Beauty and the Beast",3,0.008
"1991:Beauty and the Beast",4,0
"1991:Beauty and the Beast",5,0
"1991:Beauty and the Beast",6,0.188
"1991:Beauty and the Beast",7,0
"1991:Beauty and the Beast",8,0
"1991:Beauty and the Beast",9,0
"1991:Beauty and the Beast",10,0.238
"1991:Beauty and the Beast",11,0.005
"1991:Beauty and the Beast",12,0.005
"1991:Beauty and the Beast",13,0
"1991:Beauty and the Beast",14,0
"1991:Beauty and the Beast",15,0.188
"1991:Beauty and the Beast",16,0.051
"1991:Beauty and the Beast",17,0
"1991:Beauty and the Beast",18,0.005
"1991:Beauty and the Beast",19,0.132
"1991:Beauty and the Beast",20,0.003
"1991:Beauty and the Beast",21,0
"1991:Beauty and the Beast",22,0
"1991:Beauty and the Beast",23,0
"1991:Beauty and the Beast",24,0
"1991:Beauty and the Beast",25,0
"1991:Beauty and the Beast",26,0
"1991:Beauty and the Beast",27,0
"1991:Beauty and the Beast",28,0
"1991:Beauty and the Beast",29,0
"1991:Beauty and the Beast",30,0
"1991:Beauty and the Beast",31,0
"1991:Beauty and the Beast",32,0
"1991:Beauty and the Beast",33,0
"1991:Beauty and the Beast",34,0
"1991:Beauty and the Beast",35,0
"1991:Beauty and the Beast",36,0
"1991:Beauty and the Beast",37,0
"1991:Beauty and the Beast",38,0
"1991:Beauty and the Beast",39,0
"1991:Beauty and the Beast",40,0
"1991:Beauty and the Beast",41,0
"1991:Beauty and the Beast",42,0
"1991:Beauty and the Beast",43,0
"1991:Beauty and the Beast",44,0
"1991:Beauty and the Beast",45,0
"1991:Beauty and the Beast",46,0.003
"1991:Beauty and the Beast",47,0
"1991:Beauty and the Beast",48,0.041
"1991:Beauty and the Beast",49,0
"1991:Beauty and the Beast",50,0
"1991:Bugsy",1,0
"1991:Bugsy",2,0.029
"1991:Bugsy",3,0.022
"1991:Bugsy",4,0
"1991:Bugsy",5,0.014
"1991:Bugsy",6,0.14
"1991:Bugsy",7,0
"1991:Bugsy",8,0.004
"1991:Bugsy",9,0
"1991:Bugsy",10,0.016
"1991:Bugsy",11,0
"1991:Bugsy",12,0
"1991:Bugsy",13,0.008
"1991:Bugsy",14,0.002
"1991:Bugsy",15,0
"1991:Bugsy",16,0
"1991:Bugsy",17,0.081
"1991:Bugsy",18,0
"1991:Bugsy",19,0
"1991:Bugsy",20,0
"1991:Bugsy",21,0
"1991:Bugsy",22,0.11
"1991:Bugsy",23,0.065
"1991:Bugsy",24,0.391
"1991:Bugsy",25,0
"1991:Bugsy",26,0.002
"1991:Bugsy",27,0.045
"1991:Bugsy",28,0
"1991:Bugsy",29,0
"1991:Bugsy",30,0
"1991:Bugsy",31,0
"1991:Bugsy",32,0
"1991:Bugsy",33,0
"1991:Bugsy",34,0
"1991:Bugsy",35,0
"1991:Bugsy",36,0.002
"1991:Bugsy",37,0
"1991:Bugsy",38,0.006
"1991:Bugsy",39,0
"1991:Bugsy",40,0.047
"1991:Bugsy",41,0
"1991:Bugsy",42,0
"1991:Bugsy",43,0.002
"1991:Bugsy",44,0
"1991:Bugsy",45,0.002
"1991:Bugsy",46,0
"1991:Bugsy",47,0
"1991:Bugsy",48,0
"1991:Bugsy",49,0.002
"1991:Bugsy",50,0.002
"1991:JFK",1,0.188
"1991:JFK",2,0.004
"1991:JFK",3,0.073
"1991:JFK",4,0.021
"1991:JFK",5,0.023
"1991:JFK",6,0
"1991:JFK",7,0.046
"1991:JFK",8,0
"1991:JFK",9,0.002
"1991:JFK",10,0
"1991:JFK",11,0.139
"1991:JFK",12,0.027
"1991:JFK",13,0.011
"1991:JFK",14,0
"1991:JFK",15,0
"1991:JFK",16,0
"1991:JFK",17,0
"1991:JFK",18,0
"1991:JFK",19,0
"1991:JFK",20,0
"1991:JFK",21,0
"1991:JFK",22,0
"1991:JFK",23,0
"1991:JFK",24,0
"1991:JFK",25,0.019
"1991:JFK",26,0.002
"1991:JFK",27,0.089
"1991:JFK",28,0.006
"1991:JFK",29,0.025
"1991:JFK",30,0
"1991:JFK",31,0
"1991:JFK",32,0
"1991:JFK",33,0
"1991:JFK",34,0
"1991:JFK",35,0
"1991:JFK",36,0.004
"1991:JFK",37,0
"1991:JFK",38,0
"1991:JFK",39,0
"1991:JFK",40,0.153
"1991:JFK",41,0
"1991:JFK",42,0
"1991:JFK",43,0
"1991:JFK",44,0.025
"1991:JFK",45,0.135
"1991:JFK",46,0
"1991:JFK",47,0
"1991:JFK",48,0
"1991:JFK",49,0
"1991:JFK",50,0.002
"1991:The Prince of Tides",1,0.017
"1991:The Prince of Tides",2,0.017
"1991:The Prince of Tides",3,0.017
"1991:The Prince of Tides",4,0.017
"1991:The Prince of Tides",5,0.017
"1991:The Prince of Tides",6,0.017
"1991:The Prince of Tides",7,0.017
"1991:The Prince of Tides",8,0.017
"1991:The Prince of Tides",9,0.017
"1991:The Prince of Tides",10,0.017
"1991:The Prince of Tides",11,0.017
"1991:The Prince of Tides",12,0.017
"1991:The Prince of Tides",13,0.017
"1991:The Prince of Tides",14,0.017
"1991:The Prince of Tides",15,0.017
"1991:The Prince of Tides",16,0.017
"1991:The Prince of Tides",17,0.017
"1991:The Prince of Tides",18,0.017
"1991:The Prince of Tides",19,0.017
"1991:The Prince of Tides",20,0.017
"1991:The Prince of Tides",21,0.183
"1991:The Prince of Tides",22,0.017
"1991:The Prince of Tides",23,0.017
"1991:The Prince of Tides",24,0.017
"1991:The Prince of Tides",25,0.017
"1991:The Prince of Tides",26,0.017
"1991:The Prince of Tides",27,0.017
"1991:The Prince of Tides",28,0.017
"1991:The Prince of Tides",29,0.017
"1991:The Prince of Tides",30,0.017
"1991:The Prince of Tides",31,0.017
"1991:The Prince of Tides",32,0.017
"1991:The Prince of Tides",33,0.017
"1991:The Prince of Tides",34,0.017
"1991:The Prince of Tides",35,0.017
"1991:The Prince of Tides",36,0.017
"1991:The Prince of Tides",37,0.017
"1991:The Prince of Tides",38,0.017
"1991:The Prince of Tides",39,0.017
"1991:The Prince of Tides",40,0.017
"1991:The Prince of Tides",41,0.017
"1991:The Prince of Tides",42,0.017
"1991:The Prince of Tides",43,0.017
"1991:The Prince of Tides",44,0.017
"1991:The Prince of Tides",45,0.017
"1991:The Prince of Tides",46,0.017
"1991:The Prince of Tides",47,0.017
"1991:The Prince of Tides",48,0.017
"1991:The Prince of Tides",49,0.017
"1991:The Prince of Tides",50,0.017
"1991:The Silence of the Lambs",1,0
"1991:The Silence of the Lambs",2,0
"1991:The Silence of the Lambs",3,0.256
"1991:The Silence of the Lambs",4,0
"1991:The Silence of the Lambs",5,0.004
"1991:The Silence of the Lambs",6,0
"1991:The Silence of the Lambs",7,0
"1991:The Silence of the Lambs",8,0
"1991:The Silence of the Lambs",9,0
"1991:The Silence of the Lambs",10,0.231
"1991:The Silence of the Lambs",11,0.007
"1991:The Silence of the Lambs",12,0
"1991:The Silence of the Lambs",13,0
"1991:The Silence of the Lambs",14,0.007
"1991:The Silence of the Lambs",15,0.015
"1991:The Silence of the Lambs",16,0.004
"1991:The Silence of the Lambs",17,0
"1991:The Silence of the Lambs",18,0.011
"1991:The Silence of the Lambs",19,0.124
"1991:The Silence of the Lambs",20,0
"1991:The Silence of the Lambs",21,0
"1991:The Silence of the Lambs",22,0
"1991:The Silence of the Lambs",23,0.004
"1991:The Silence of the Lambs",24,0
"1991:The Silence of the Lambs",25,0
"1991:The Silence of the Lambs",26,0.004
"1991:The Silence of the Lambs",27,0
"1991:The Silence of the Lambs",28,0.1
"1991:The Silence of the Lambs",29,0
"1991:The Silence of the Lambs",30,0.011
"1991:The Silence of the Lambs",31,0.004
"1991:The Silence of the Lambs",32,0.025
"1991:The Silence of the Lambs",33,0
"1991:The Silence of the Lambs",34,0
"1991:The Silence of the Lambs",35,0.007
"1991:The Silence of the Lambs",36,0
"1991:The Silence of the Lambs",37,0
"1991:The Silence of the Lambs",38,0.015
"1991:The Silence of the Lambs",39,0
"1991:The Silence of the Lambs",40,0.16
"1991:The Silence of the Lambs",41,0
"1991:The Silence of the Lambs",42,0
"1991:The Silence of the Lambs",43,0
"1991:The Silence of the Lambs",44,0
"1991:The Silence of the Lambs",45,0
"1991:The Silence of the Lambs",46,0
"1991:The Silence of the Lambs",47,0
"1991:The Silence of the Lambs",48,0
"1991:The Silence of the Lambs",49,0
"1991:The Silence of the Lambs",50,0
"1992:A Few Good Men",1,0.058
"1992:A Few Good Men",2,0.025
"1992:A Few Good Men",3,0.033
"1992:A Few Good Men",4,0
"1992:A Few Good Men",5,0.005
"1992:A Few Good Men",6,0
"1992:A Few Good Men",7,0
"1992:A Few Good Men",8,0
"1992:A Few Good Men",9,0.006
"1992:A Few Good Men",10,0
"1992:A Few Good Men",11,0.334
"1992:A Few Good Men",12,0
"1992:A Few Good Men",13,0
"1992:A Few Good Men",14,0
"1992:A Few Good Men",15,0
"1992:A Few Good Men",16,0.019
"1992:A Few Good Men",17,0
"1992:A Few Good Men",18,0.077
"1992:A Few Good Men",19,0.002
"1992:A Few Good Men",20,0.011
"1992:A Few Good Men",21,0
"1992:A Few Good Men",22,0
"1992:A Few Good Men",23,0
"1992:A Few Good Men",24,0
"1992:A Few Good Men",25,0.002
"1992:A Few Good Men",26,0.003
"1992:A Few Good Men",27,0
"1992:A Few Good Men",28,0.009
"1992:A Few Good Men",29,0.135
"1992:A Few Good Men",30,0.005
"1992:A Few Good Men",31,0
"1992:A Few Good Men",32,0.049
"1992:A Few Good Men",33,0
"1992:A Few Good Men",34,0
"1992:A Few Good Men",35,0
"1992:A Few Good Men",36,0
"1992:A Few Good Men",37,0.005
"1992:A Few Good Men",38,0
"1992:A Few Good Men",39,0
"1992:A Few Good Men",40,0.117
"1992:A Few Good Men",41,0
"1992:A Few Good Men",42,0.048
"1992:A Few Good Men",43,0.016
"1992:A Few Good Men",44,0.024
"1992:A Few Good Men",45,0
"1992:A Few Good Men",46,0
