"","topic","term","beta"
"41523",23,"real",2.41826272006191e-05
"41524",24,"real",0.00587548354134735
"41525",25,"real",5.78302105019663e-05
"41526",26,"real",4.77281405116457e-05
"41527",27,"real",1.79849645696198e-05
"41528",28,"real",6.20655412115193e-05
"41529",29,"real",2.22756838634946e-05
"41530",30,"real",0.00151602656656079
"41531",31,"real",5.6554688383667e-05
"41532",32,"real",0.00431157558106333
"41533",33,"real",6.34437254155564e-05
"41534",34,"real",1.7342443897194e-05
"41535",35,"real",0.000790684301322599
"41536",36,"real",3.63874536059966e-05
"41537",37,"real",0.000452079566003617
"41538",38,"real",9.98801438274072e-05
"41539",39,"real",7.52898659840385e-05
"41540",40,"real",0.00285903312697888
"41541",41,"real",0.000479469967744748
"41542",42,"real",3.23603650249175e-05
"41543",43,"real",0.00754740518962076
"41544",44,"real",3.82087727342197e-05
"41545",45,"real",3.6440492675461e-05
"41546",46,"real",0.00403134226663639
"41547",47,"real",0.000522763995817888
"41548",48,"real",5.58596804826276e-05
"41549",49,"real",0.00580138368405881
"41550",50,"real",3.19877167167808e-05
"41551",1,"regret",3.39420270178535e-05
"41552",2,"regret",3.55973230813043e-05
"41553",3,"regret",2.58317834263278e-05
"41554",4,"regret",5.86097761106553e-05
"41555",5,"regret",7.59762953958366e-05
"41556",6,"regret",0.000149027258440362
"41557",7,"regret",3.87867504460476e-05
"41558",8,"regret",8.37380673254062e-05
"41559",9,"regret",4.96228662167527e-05
"41560",10,"regret",1.4404655584685e-05
"41561",11,"regret",4.16805601867289e-05
"41562",12,"regret",2.72985367984276e-05
"41563",13,"regret",7.08616780045352e-05
"41564",14,"regret",3.86966953022212e-05
"41565",15,"regret",1.18312392039942e-05
"41566",16,"regret",4.47988531493594e-05
"41567",17,"regret",6.29247420085578e-05
"41568",18,"regret",0.00130405519098099
"41569",19,"regret",3.99329127066528e-05
"41570",20,"regret",3.89985180563139e-05
"41571",21,"regret",0.00012045290291496
"41572",22,"regret",9.51275660660946e-06
"41573",23,"regret",2.41826272006191e-05
"41574",24,"regret",0.000401430552514415
"41575",25,"regret",5.78302105019663e-05
"41576",26,"regret",4.77281405116457e-05
"41577",27,"regret",0.000197834610265818
"41578",28,"regret",6.20655412115193e-05
"41579",29,"regret",2.22756838634946e-05
"41580",30,"regret",0.00295986139185677
"41581",31,"regret",5.6554688383667e-05
"41582",32,"regret",2.85534806692936e-05
"41583",33,"regret",6.34437254155564e-05
"41584",34,"regret",0.00331240678436405
"41585",35,"regret",7.18803910293272e-05
"41586",36,"regret",0.000400261989665963
"41587",37,"regret",4.10981423639652e-05
"41588",38,"regret",9.98801438274072e-05
"41589",39,"regret",7.52898659840385e-05
"41590",40,"regret",2.36283729502387e-05
"41591",41,"regret",4.35881788858861e-05
"41592",42,"regret",3.23603650249175e-05
"41593",43,"regret",6.23752495009981e-05
"41594",44,"regret",3.82087727342197e-05
"41595",45,"regret",3.6440492675461e-05
"41596",46,"regret",5.67794685441744e-05
"41597",47,"regret",4.7523999619808e-05
"41598",48,"regret",5.58596804826276e-05
"41599",49,"regret",3.60334390314212e-05
"41600",50,"regret",3.19877167167808e-05
"41601",1,"repres",0.00173104337791053
"41602",2,"repres",3.55973230813043e-05
"41603",3,"repres",2.58317834263278e-05
"41604",4,"repres",5.86097761106553e-05
"41605",5,"repres",7.59762953958366e-05
"41606",6,"repres",1.35479325854875e-05
"41607",7,"repres",3.87867504460476e-05
"41608",8,"repres",8.37380673254062e-05
"41609",9,"repres",4.96228662167527e-05
"41610",10,"repres",1.4404655584685e-05
"41611",11,"repres",0.00254251417139046
"41612",12,"repres",2.72985367984276e-05
"41613",13,"repres",7.08616780045352e-05
"41614",14,"repres",3.86966953022212e-05
"41615",15,"repres",1.18312392039942e-05
"41616",16,"repres",4.47988531493594e-05
"41617",17,"repres",6.29247420085578e-05
"41618",18,"repres",4.20662964832576e-05
"41619",19,"repres",3.99329127066528e-05
"41620",20,"repres",3.89985180563139e-05
"41621",21,"repres",0.00012045290291496
"41622",22,"repres",9.51275660660946e-06
"41623",23,"repres",2.41826272006191e-05
"41624",24,"repres",3.64936865922195e-05
"41625",25,"repres",5.78302105019663e-05
"41626",26,"repres",4.77281405116457e-05
"41627",27,"repres",1.79849645696198e-05
"41628",28,"repres",6.20655412115193e-05
"41629",29,"repres",2.22756838634946e-05
"41630",30,"repres",7.21917412647994e-05
"41631",31,"repres",5.6554688383667e-05
"41632",32,"repres",2.85534806692936e-05
"41633",33,"repres",6.34437254155564e-05
"41634",34,"repres",1.7342443897194e-05
"41635",35,"repres",7.18803910293272e-05
"41636",36,"repres",3.63874536059966e-05
"41637",37,"repres",4.10981423639652e-05
"41638",38,"repres",0.00109868158210148
"41639",39,"repres",7.52898659840385e-05
"41640",40,"repres",2.36283729502387e-05
"41641",41,"repres",4.35881788858861e-05
"41642",42,"repres",0.00197398226651997
"41643",43,"repres",6.23752495009981e-05
"41644",44,"repres",0.000420296500076418
"41645",45,"repres",0.00368048976022156
"41646",46,"repres",5.67794685441744e-05
"41647",47,"repres",4.7523999619808e-05
"41648",48,"repres",5.58596804826276e-05
"41649",49,"repres",0.00183770539060248
"41650",50,"repres",3.19877167167808e-05
"41651",1,"romanc",3.39420270178535e-05
"41652",2,"romanc",3.55973230813043e-05
"41653",3,"romanc",2.58317834263278e-05
"41654",4,"romanc",5.86097761106553e-05
"41655",5,"romanc",7.59762953958366e-05
"41656",6,"romanc",0.00272313444968298
"41657",7,"romanc",0.000426654254906524
"41658",8,"romanc",8.37380673254062e-05
"41659",9,"romanc",0.00054585152838428
"41660",10,"romanc",1.4404655584685e-05
"41661",11,"romanc",4.16805601867289e-05
"41662",12,"romanc",2.72985367984276e-05
"41663",13,"romanc",7.08616780045352e-05
"41664",14,"romanc",3.86966953022212e-05
"41665",15,"romanc",1.18312392039942e-05
"41666",16,"romanc",4.47988531493594e-05
"41667",17,"romanc",0.000692172162094136
"41668",18,"romanc",0.000462729261315834
"41669",19,"romanc",0.000439262039773181
"41670",20,"romanc",3.89985180563139e-05
"41671",21,"romanc",0.00132498193206456
"41672",22,"romanc",9.51275660660946e-06
"41673",23,"romanc",2.41826272006191e-05
"41674",24,"romanc",3.64936865922195e-05
"41675",25,"romanc",5.78302105019663e-05
"41676",26,"romanc",4.77281405116457e-05
"41677",27,"romanc",1.79849645696198e-05
"41678",28,"romanc",6.20655412115193e-05
"41679",29,"romanc",2.22756838634946e-05
"41680",30,"romanc",7.21917412647994e-05
"41681",31,"romanc",5.6554688383667e-05
"41682",32,"romanc",2.85534806692936e-05
"41683",33,"romanc",6.34437254155564e-05
"41684",34,"romanc",1.7342443897194e-05
"41685",35,"romanc",7.18803910293272e-05
"41686",36,"romanc",3.63874536059966e-05
"41687",37,"romanc",4.10981423639652e-05
"41688",38,"romanc",9.98801438274072e-05
"41689",39,"romanc",7.52898659840385e-05
"41690",40,"romanc",2.36283729502387e-05
"41691",41,"romanc",0.00222299712318019
"41692",42,"romanc",3.23603650249175e-05
"41693",43,"romanc",6.23752495009981e-05
"41694",44,"romanc",3.82087727342197e-05
"41695",45,"romanc",3.6440492675461e-05
"41696",46,"romanc",5.67794685441744e-05
"41697",47,"romanc",4.7523999619808e-05
"41698",48,"romanc",5.58596804826276e-05
"41699",49,"romanc",3.60334390314212e-05
"41700",50,"romanc",3.19877167167808e-05
"41701",1,"routin",3.39420270178535e-05
"41702",2,"routin",3.55973230813043e-05
"41703",3,"routin",2.58317834263278e-05
"41704",4,"routin",5.86097761106553e-05
"41705",5,"routin",7.59762953958366e-05
"41706",6,"routin",1.35479325854875e-05
"41707",7,"routin",3.87867504460476e-05
"41708",8,"routin",0.000921118740579467
"41709",9,"routin",4.96228662167527e-05
"41710",10,"routin",1.4404655584685e-05
"41711",11,"routin",4.16805601867289e-05
"41712",12,"routin",0.000300283904782704
"41713",13,"routin",7.08616780045352e-05
"41714",14,"routin",3.86966953022212e-05
"41715",15,"routin",0.000485080807363763
"41716",16,"routin",0.00990054654600842
"41717",17,"routin",0.00195066700226529
"41718",18,"routin",4.20662964832576e-05
"41719",19,"routin",3.99329127066528e-05
"41720",20,"routin",3.89985180563139e-05
"41721",21,"routin",0.00012045290291496
"41722",22,"routin",9.51275660660946e-06
"41723",23,"routin",2.41826272006191e-05
"41724",24,"routin",3.64936865922195e-05
"41725",25,"routin",5.78302105019663e-05
"41726",26,"routin",0.00147957235586102
"41727",27,"routin",1.79849645696198e-05
"41728",28,"routin",6.20655412115193e-05
"41729",29,"routin",2.22756838634946e-05
"41730",30,"routin",7.21917412647994e-05
"41731",31,"routin",5.6554688383667e-05
"41732",32,"routin",2.85534806692936e-05
"41733",33,"routin",6.34437254155564e-05
"41734",34,"routin",0.000190766882869134
"41735",35,"routin",7.18803910293272e-05
"41736",36,"routin",3.63874536059966e-05
"41737",37,"routin",4.10981423639652e-05
"41738",38,"routin",9.98801438274072e-05
"41739",39,"routin",7.52898659840385e-05
"41740",40,"routin",2.36283729502387e-05
"41741",41,"routin",4.35881788858861e-05
"41742",42,"routin",0.00100317131577244
"41743",43,"routin",6.23752495009981e-05
"41744",44,"routin",0.00156655968210301
"41745",45,"routin",3.6440492675461e-05
"41746",46,"routin",5.67794685441744e-05
"41747",47,"routin",4.7523999619808e-05
"41748",48,"routin",5.58596804826276e-05
"41749",49,"routin",3.60334390314212e-05
"41750",50,"routin",3.19877167167808e-05
"41751",1,"scare",3.39420270178535e-05
"41752",2,"scare",3.55973230813043e-05
"41753",3,"scare",2.58317834263278e-05
"41754",4,"scare",5.86097761106553e-05
"41755",5,"scare",7.59762953958366e-05
"41756",6,"scare",1.35479325854875e-05
"41757",7,"scare",3.87867504460476e-05
"41758",8,"scare",0.000921118740579467
"41759",9,"scare",4.96228662167527e-05
"41760",10,"scare",1.4404655584685e-05
"41761",11,"scare",4.16805601867289e-05
"41762",12,"scare",2.72985367984276e-05
"41763",13,"scare",7.08616780045352e-05
"41764",14,"scare",3.86966953022212e-05
"41765",15,"scare",0.00178651711980313
"41766",16,"scare",4.47988531493594e-05
"41767",17,"scare",6.29247420085578e-05
"41768",18,"scare",4.20662964832576e-05
"41769",19,"scare",3.99329127066528e-05
"41770",20,"scare",3.89985180563139e-05
"41771",21,"scare",0.00012045290291496
"41772",22,"scare",9.51275660660946e-06
"41773",23,"scare",2.41826272006191e-05
"41774",24,"scare",3.64936865922195e-05
"41775",25,"scare",0.00121443442054129
"41776",26,"scare",4.77281405116457e-05
"41777",27,"scare",1.79849645696198e-05
"41778",28,"scare",0.00378599801390268
"41779",29,"scare",2.22756838634946e-05
"41780",30,"scare",7.21917412647994e-05
"41781",31,"scare",5.6554688383667e-05
"41782",32,"scare",2.85534806692936e-05
"41783",33,"scare",6.34437254155564e-05
"41784",34,"scare",0.000190766882869134
"41785",35,"scare",7.18803910293272e-05
"41786",36,"scare",0.00695000363874536
"41787",37,"scare",0.000452079566003617
"41788",38,"scare",0.00309628445864962
"41789",39,"scare",0.00308688450534558
"41790",40,"scare",2.36283729502387e-05
"41791",41,"scare",4.35881788858861e-05
"41792",42,"scare",3.23603650249175e-05
"41793",43,"scare",6.23752495009981e-05
"41794",44,"scare",3.82087727342197e-05
"41795",45,"scare",3.6440492675461e-05
"41796",46,"scare",0.00119236883942766
"41797",47,"scare",4.7523999619808e-05
"41798",48,"scare",0.000614456485308904
"41799",49,"scare",3.60334390314212e-05
"41800",50,"scare",3.19877167167808e-05
"41801",1,"sentenc",3.39420270178535e-05
"41802",2,"sentenc",3.55973230813043e-05
"41803",3,"sentenc",2.58317834263278e-05
"41804",4,"sentenc",5.86097761106553e-05
"41805",5,"sentenc",7.59762953958366e-05
"41806",6,"sentenc",1.35479325854875e-05
"41807",7,"sentenc",3.87867504460476e-05
"41808",8,"sentenc",8.37380673254062e-05
"41809",9,"sentenc",4.96228662167527e-05
"41810",10,"sentenc",1.4404655584685e-05
"41811",11,"sentenc",0.0050433477825942
"41812",12,"sentenc",2.72985367984276e-05
"41813",13,"sentenc",7.08616780045352e-05
"41814",14,"sentenc",3.86966953022212e-05
"41815",15,"sentenc",1.18312392039942e-05
"41816",16,"sentenc",4.47988531493594e-05
"41817",17,"sentenc",0.00132141958217971
"41818",18,"sentenc",0.0109793033821302
"41819",19,"sentenc",0.000838591166839709
"41820",20,"sentenc",3.89985180563139e-05
"41821",21,"sentenc",0.00012045290291496
"41822",22,"sentenc",9.51275660660946e-06
"41823",23,"sentenc",2.41826272006191e-05
"41824",24,"sentenc",0.000766367418436611
"41825",25,"sentenc",5.78302105019663e-05
"41826",26,"sentenc",4.77281405116457e-05
"41827",27,"sentenc",1.79849645696198e-05
"41828",28,"sentenc",6.20655412115193e-05
"41829",29,"sentenc",2.22756838634946e-05
"41830",30,"sentenc",7.21917412647994e-05
"41831",31,"sentenc",5.6554688383667e-05
"41832",32,"sentenc",2.85534806692936e-05
"41833",33,"sentenc",0.00513894175866007
"41834",34,"sentenc",1.7342443897194e-05
"41835",35,"sentenc",7.18803910293272e-05
"41836",36,"sentenc",3.63874536059966e-05
"41837",37,"sentenc",4.10981423639652e-05
"41838",38,"sentenc",9.98801438274072e-05
"41839",39,"sentenc",7.52898659840385e-05
"41840",40,"sentenc",2.36283729502387e-05
"41841",41,"sentenc",4.35881788858861e-05
"41842",42,"sentenc",3.23603650249175e-05
"41843",43,"sentenc",6.23752495009981e-05
"41844",44,"sentenc",3.82087727342197e-05
"41845",45,"sentenc",0.00185846512644851
"41846",46,"sentenc",0.00232795821031115
"41847",47,"sentenc",0.000522763995817888
"41848",48,"sentenc",5.58596804826276e-05
"41849",49,"sentenc",3.60334390314212e-05
"41850",50,"sentenc",3.19877167167808e-05
"41851",1,"separ",0.000712782567374924
"41852",2,"separ",0.00466324932365086
"41853",3,"separ",0.00105910312047944
"41854",4,"separ",5.86097761106553e-05
"41855",5,"separ",7.59762953958366e-05
"41856",6,"separ",1.35479325854875e-05
"41857",7,"separ",0.00120238926382748
"41858",8,"separ",8.37380673254062e-05
"41859",9,"separ",0.00253076617705439
"41860",10,"separ",1.4404655584685e-05
"41861",11,"separ",4.16805601867289e-05
"41862",12,"separ",2.72985367984276e-05
"41863",13,"separ",7.08616780045352e-05
"41864",14,"separ",0.00119959755436886
"41865",15,"separ",0.00119495515960342
"41866",16,"separ",4.47988531493594e-05
"41867",17,"separ",0.000692172162094136
"41868",18,"separ",4.20662964832576e-05
"41869",19,"separ",3.99329127066528e-05
"41870",20,"separ",3.89985180563139e-05
"41871",21,"separ",0.00012045290291496
"41872",22,"separ",9.51275660660946e-06
"41873",23,"separ",2.41826272006191e-05
"41874",24,"separ",3.64936865922195e-05
"41875",25,"separ",5.78302105019663e-05
"41876",26,"separ",4.77281405116457e-05
"41877",27,"separ",0.000377684255962016
"41878",28,"separ",6.20655412115193e-05
"41879",29,"separ",2.22756838634946e-05
"41880",30,"separ",7.21917412647994e-05
"41881",31,"separ",5.6554688383667e-05
"41882",32,"separ",2.85534806692936e-05
"41883",33,"separ",6.34437254155564e-05
"41884",34,"separ",1.7342443897194e-05
"41885",35,"separ",0.000790684301322599
"41886",36,"separ",3.63874536059966e-05
"41887",37,"separ",0.00415091237876048
"41888",38,"separ",9.98801438274072e-05
"41889",39,"separ",7.52898659840385e-05
"41890",40,"separ",2.36283729502387e-05
"41891",41,"separ",4.35881788858861e-05
"41892",42,"separ",0.000679567665523267
"41893",43,"separ",6.23752495009981e-05
"41894",44,"separ",3.82087727342197e-05
"41895",45,"separ",3.6440492675461e-05
"41896",46,"separ",5.67794685441744e-05
"41897",47,"separ",4.7523999619808e-05
"41898",48,"separ",5.58596804826276e-05
"41899",49,"separ",3.60334390314212e-05
"41900",50,"separ",3.19877167167808e-05
"41901",1,"shown",3.39420270178535e-05
"41902",2,"shown",3.55973230813043e-05
"41903",3,"shown",0.00183405662326927
"41904",4,"shown",5.86097761106553e-05
"41905",5,"shown",7.59762953958366e-05
"41906",6,"shown",1.35479325854875e-05
"41907",7,"shown",0.000426654254906524
"41908",8,"shown",8.37380673254062e-05
"41909",9,"shown",4.96228662167527e-05
"41910",10,"shown",0.000734637434818934
"41911",11,"shown",4.16805601867289e-05
"41912",12,"shown",2.72985367984276e-05
"41913",13,"shown",7.08616780045352e-05
"41914",14,"shown",0.000812630601346645
"41915",15,"shown",0.000130143631243936
"41916",16,"shown",4.47988531493594e-05
"41917",17,"shown",6.29247420085578e-05
"41918",18,"shown",0.00130405519098099
"41919",19,"shown",3.99329127066528e-05
"41920",20,"shown",3.89985180563139e-05
"41921",21,"shown",0.00012045290291496
"41922",22,"shown",9.51275660660946e-06
"41923",23,"shown",0.00123331398723157
"41924",24,"shown",3.64936865922195e-05
"41925",25,"shown",5.78302105019663e-05
"41926",26,"shown",0.00195685376097747
"41927",27,"shown",0.000377684255962016
"41928",28,"shown",6.20655412115193e-05
"41929",29,"shown",0.000245032522498441
"41930",30,"shown",7.21917412647994e-05
"41931",31,"shown",5.6554688383667e-05
"41932",32,"shown",2.85534806692936e-05
"41933",33,"shown",6.34437254155564e-05
"41934",34,"shown",1.7342443897194e-05
"41935",35,"shown",7.18803910293272e-05
"41936",36,"shown",3.63874536059966e-05
"41937",37,"shown",4.10981423639652e-05
"41938",38,"shown",9.98801438274072e-05
"41939",39,"shown",7.52898659840385e-05
"41940",40,"shown",2.36283729502387e-05
"41941",41,"shown",4.35881788858861e-05
"41942",42,"shown",0.00132677496602162
"41943",43,"shown",6.23752495009981e-05
"41944",44,"shown",3.82087727342197e-05
"41945",45,"shown",3.6440492675461e-05
"41946",46,"shown",5.67794685441744e-05
"41947",47,"shown",0.000522763995817888
"41948",48,"shown",5.58596804826276e-05
"41949",49,"shown",0.00399971173248775
"41950",50,"shown",3.19877167167808e-05
"41951",1,"special",0.000373362297196389
"41952",2,"special",0.000391570553894347
"41953",3,"special",2.58317834263278e-05
"41954",4,"special",5.86097761106553e-05
"41955",5,"special",7.59762953958366e-05
"41956",6,"special",1.35479325854875e-05
"41957",7,"special",3.87867504460476e-05
"41958",8,"special",0.000921118740579467
"41959",9,"special",0.00253076617705439
"41960",10,"special",1.4404655584685e-05
"41961",11,"special",4.16805601867289e-05
"41962",12,"special",0.000846254640751256
"41963",13,"special",7.08616780045352e-05
"41964",14,"special",0.000425663648324433
"41965",15,"special",1.18312392039942e-05
"41966",16,"special",4.47988531493594e-05
