"","document","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","...52"
"443","2012:Lincoln",0,0.022,0,0.102,0,0,0.034,0.003,0,0.264,0.001,0,0,0.132,0,0,0.009,0,0,0.024,0,0.004,0.054,0,0.001,0,0,0.002,0.006,0.002,0.004,0.002,0.078,0,0,0,0,0.045,0.04,0,0.01,0,0.037,0,0.022,0.029,0.032,0,0.015,0.025,16
"444","2012:SilverLiningsPlaybook",0,0.001,0.042,0.033,0,0,0,0,0.101,0,0,0,0,0.01,0.034,0,0,0,0.019,0,0.019,0.02,0,0,0,0,0,0,0.001,0.031,0,0,0.007,0,0.012,0.003,0.001,0,0,0,0.02,0.023,0.06,0.018,0.177,0,0.001,0.36,0.008,0,3
"445","2012:ZeroDarkThirty",0.023,0,0,0.049,0,0,0,0.018,0,0,0.002,0.003,0.072,0,0,0,0.017,0.006,0,0,0,0,0.023,0.001,0.066,0,0.281,0,0,0,0,0,0.089,0,0,0,0,0,0,0.001,0,0,0.001,0.058,0.173,0,0,0.008,0,0.107,20
"446","2013:12YearsaSlave",0,0.442,0.002,0.142,0,0,0.013,0.004,0,0,0,0,0,0.143,0.002,0.037,0,0,0,0.016,0,0,0,0,0.001,0.007,0,0.018,0,0.019,0,0,0,0.004,0,0,0,0.048,0,0,0.004,0,0,0,0,0,0,0,0.003,0.094,2
"447","2013:AmericanHustle",0,0,0.059,0.046,0,0,0.002,0.167,0.166,0.072,0.012,0,0,0.027,0,0,0.001,0,0,0,0,0.014,0,0,0,0,0,0,0,0.02,0,0,0.068,0.007,0,0,0,0.002,0,0,0,0,0.043,0.055,0.192,0,0,0.002,0,0.045,3
"448","2013:CaptainPhillips",0,0,0,0,0,0,0.351,0.012,0,0,0.11,0,0.16,0,0.074,0.001,0,0.001,0,0,0.001,0.001,0,0,0,0.052,0.183,0,0,0.033,0.001,0,0,0,0,0.003,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,6
"449","2013:DallasBuyersClub",0,0,0,0.018,0,0.001,0,0.085,0.058,0.02,0,0,0.005,0,0,0.001,0,0,0,0,0,0.006,0,0.034,0,0,0.017,0,0,0.053,0,0,0,0.005,0,0.001,0,0,0,0,0.403,0,0,0.026,0.194,0,0,0,0.015,0.058,20
"450","2013:Gravity",0,0,0,0.015,0,0,0,0,0.003,0,0,0,0.595,0.043,0.008,0.003,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.002,0,0.002,0,0,0,0.001,0,0,0.002,0.001,0.01,0,0.001,0,0,0,0,0.001,0.001,0.31,13
"451","2013:Her",0,0,0,0.073,0,0,0,0,0.337,0,0,0.001,0.028,0.034,0.028,0.073,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.035,0,0.005,0.328,0,0.029,0.01,0,0.013,3
"452","2013:Nebraska",0,0.06,0.002,0.002,0,0,0,0.097,0.021,0,0.099,0,0,0.024,0,0,0.006,0,0.001,0,0.002,0.082,0,0.27,0,0,0,0,0.004,0.002,0,0,0,0.001,0,0,0,0,0,0,0.015,0.054,0,0,0.135,0.001,0.015,0.105,0.001,0,20
"453","2013:Philomena",0,0,0.038,0.053,0,0,0,0,0.015,0,0,0,0,0.097,0,0,0,0.001,0,0,0.003,0.038,0,0,0,0,0.012,0,0,0,0.002,0,0.017,0,0,0,0.538,0,0.003,0.001,0.007,0,0.005,0,0.097,0,0.002,0,0,0.07,16
"454","2013:TheWolfofWallStreet",0,0,0.027,0.018,0,0.004,0,0.398,0.095,0,0.009,0.003,0,0,0,0.031,0.007,0,0,0,0,0,0,0,0.013,0.031,0.009,0,0.001,0.005,0.001,0,0.023,0,0,0.018,0,0,0,0.003,0,0.003,0.02,0.041,0.142,0,0,0,0.014,0.082,3
"455","2014:AmericanSniper",0.013,0.001,0,0,0,0.005,0.003,0.001,0.028,0.042,0.007,0.001,0.026,0,0,0.039,0.018,0,0,0,0,0.028,0.029,0.023,0.01,0,0.011,0,0.001,0,0.002,0.014,0,0,0.007,0,0,0,0,0.233,0.011,0,0.009,0,0.104,0,0.018,0.022,0,0.291,20
"456","2014:Birdmanor(TheUnexpectedVirtueofIgnorance)",0,0,0,0.044,0.009,0.001,0,0.014,0.186,0.002,0.009,0,0,0.076,0,0.019,0,0,0.221,0,0.012,0,0,0.005,0,0,0,0.001,0.001,0.013,0,0,0,0,0,0,0.008,0,0,0.015,0.005,0.001,0.018,0,0.233,0,0,0.009,0,0.098,3
"457","2014:Boyhood",0.008,0,0,0.035,0,0,0,0,0.087,0,0.019,0,0.001,0,0.003,0.001,0,0.022,0,0,0,0.014,0,0.014,0,0,0,0.001,0,0.055,0,0,0,0.014,0,0,0,0,0,0.001,0,0,0,0,0.131,0,0.003,0.585,0,0.005,3
"458","2014:Selma",0,0.067,0,0.241,0.002,0,0,0.001,0,0.278,0.047,0,0.016,0,0,0,0,0,0,0.104,0,0,0,0.019,0,0,0.003,0,0,0.027,0,0.001,0.135,0.001,0.002,0.001,0.003,0,0,0.006,0.011,0,0.001,0,0,0,0,0.001,0.032,0,5
"459","2014:TheGrandBudapestHotel",0.038,0,0.062,0.043,0,0.001,0,0,0,0.001,0.001,0.003,0.006,0.166,0,0,0.012,0.008,0,0,0,0,0.035,0.005,0.103,0,0.017,0,0,0,0.03,0,0.005,0.001,0,0,0.001,0.057,0.011,0,0,0,0.14,0.006,0.072,0.004,0,0,0.007,0.164,16
"460","2014:TheImitationGame",0.002,0,0.004,0.125,0,0,0.04,0.004,0.023,0,0,0,0,0.035,0,0,0,0.389,0,0,0,0,0.045,0,0,0.005,0,0,0,0,0.016,0,0,0,0,0,0,0,0.08,0,0,0.003,0,0.059,0.103,0,0.004,0,0,0.062,20
"461","2014:TheTheoryofEverything",0,0,0.076,0.081,0,0.003,0,0,0.029,0,0,0,0.007,0.185,0.007,0,0.024,0.316,0.016,0,0,0,0,0,0,0.004,0.01,0,0,0,0.003,0,0,0.021,0,0,0,0,0,0,0.053,0.001,0,0,0.044,0,0.002,0,0,0.118,16
"462","2014:Whiplash",0.001,0,0,0.052,0,0,0,0,0.014,0,0.014,0,0,0.055,0,0.004,0,0.005,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.445,0.003,0,0,0,0,0.001,0,0,0,0,0.198,0,0,0.028,0,0.177,3
"463","2015:BridgeofSpies",0,0,0,0.083,0,0,0.001,0.002,0,0.006,0,0,0.009,0.052,0.003,0,0,0.008,0,0,0,0,0,0.015,0,0,0.202,0,0,0,0,0,0.036,0,0,0.013,0,0,0.205,0,0,0,0.034,0.019,0.154,0.013,0,0.005,0.099,0.038,1
"464","2015:Brooklyn",0,0,0.446,0.054,0,0,0.007,0,0.07,0,0.005,0,0,0.156,0,0.005,0,0.009,0,0,0,0.075,0,0,0,0.032,0,0.003,0,0,0,0,0,0,0.004,0,0,0.001,0.006,0,0,0.01,0.015,0,0.064,0,0.007,0.006,0,0.022,9
"465","2015:MadMax:FuryRoad",0,0.076,0,0.034,0,0,0.18,0,0,0,0,0,0.004,0,0,0.029,0.06,0,0,0.003,0,0.1,0.041,0.109,0,0.007,0,0,0,0.15,0,0,0,0,0,0,0,0,0.097,0.038,0,0.003,0,0,0,0,0,0.013,0,0.051,17
"466","2015:Room",0.031,0,0.009,0.015,0,0.016,0,0,0.111,0,0,0,0.013,0.078,0.031,0.044,0,0,0,0,0,0.005,0,0.011,0.003,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.031,0,0,0.018,0.086,0,0.249,0.02,0.009,0.21,20
"467","2015:Spotlight",0,0,0,0.055,0.007,0,0,0,0.021,0.009,0.045,0,0,0.001,0,0.002,0,0.325,0,0,0,0.052,0,0,0.002,0,0,0,0,0,0,0,0.102,0,0,0,0,0,0.001,0,0,0.001,0.013,0,0.32,0,0,0,0.042,0,20
"468","2015:TheBigShort",0,0,0,0.088,0,0.001,0,0.502,0.075,0.001,0.022,0,0,0,0,0.012,0,0.024,0,0,0.003,0,0,0,0.001,0,0.026,0,0,0,0.001,0,0.035,0.007,0.013,0,0,0,0.002,0,0,0,0,0,0.149,0,0,0.009,0,0.03,3
"469","2015:TheMartian",0,0.005,0,0.095,0.009,0,0,0.001,0.008,0,0.015,0.002,0.477,0.017,0,0,0,0.023,0,0,0,0,0.005,0,0,0.001,0.009,0,0,0,0,0,0.056,0.008,0.008,0,0,0,0,0,0.006,0,0.004,0,0.127,0,0,0,0,0.126,13
"470","2015:TheRevenant",0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.551,0.022,0,0.009,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0.003,0,0,0,0,0.379,16
"471","2016:Fences",0,0.091,0,0,0,0,0,0.043,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0.004,0,0,0.004,0.002,0.082,0,0,0,0.007,0.112,0,0,0,0,0.001,0,0,0.01,0,0.051,0,0.29,0,0,0.073,20
"472","2016:HacksawRidge",0.011,0,0,0.038,0,0,0,0.003,0.017,0,0.018,0,0,0.108,0.001,0,0,0,0,0,0,0.006,0.27,0.001,0.012,0,0,0.004,0,0,0,0,0.001,0,0,0,0,0,0,0.162,0.019,0,0,0,0.025,0,0.027,0,0.015,0.261,4
"473","2016:HellorHighWater",0,0.087,0.001,0.031,0.001,0,0,0.145,0.005,0,0.048,0,0.001,0,0,0.004,0,0,0,0.01,0,0,0,0.284,0.012,0,0,0,0.027,0.017,0,0,0.001,0,0,0,0,0,0,0.034,0.003,0,0.002,0.029,0.131,0,0,0,0,0.127,20
"474","2016:HiddenFigures",0,0,0,0.034,0,0,0,0,0,0.007,0,0,0.149,0,0,0.001,0,0.366,0,0,0,0,0,0,0,0,0.032,0,0,0.001,0,0.002,0.02,0,0,0.102,0,0,0.01,0,0,0,0,0,0.144,0.005,0.043,0.003,0,0.08,20
"475","2016:LaLaLand",0,0,0,0,0,0,0,0.001,0.075,0,0,0,0.005,0.058,0,0.054,0,0,0.081,0,0,0.001,0,0.041,0,0,0.024,0,0,0,0,0,0.001,0.232,0,0.004,0.001,0,0,0,0,0.014,0.014,0,0.244,0,0,0.037,0,0.112,3
"476","2016:Lion",0.017,0.003,0,0.032,0,0.006,0,0,0.057,0,0,0,0,0.091,0.001,0.001,0.004,0.008,0,0,0.001,0.021,0,0,0,0.021,0.014,0,0,0,0.226,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.16,0,0.033,0.006,0,0.293,20
"477","2016:ManchesterbytheSea",0,0,0.002,0.032,0.002,0,0,0.027,0.121,0,0.077,0,0,0,0,0,0,0,0,0.001,0,0.021,0,0.089,0,0.059,0.001,0,0,0.047,0,0,0,0,0.021,0,0,0,0,0.002,0.024,0,0.007,0.05,0.162,0,0.121,0.103,0,0.03,20
"478","2016:Moonlight",0,0,0,0,0,0,0,0,0.028,0,0.006,0.001,0,0.088,0,0.01,0,0.019,0,0,0,0,0,0.082,0,0.019,0,0,0,0.05,0,0,0,0.002,0,0,0,0,0,0,0,0,0.001,0,0.293,0.001,0.059,0,0,0.337,20
"479","2017:CallMebyYourName",0,0,0.086,0.065,0,0,0,0,0.116,0,0,0.168,0.001,0.125,0,0,0,0.016,0.003,0,0,0.022,0,0,0.001,0.013,0,0,0,0,0.012,0,0,0,0,0,0,0.009,0,0.001,0.001,0,0.038,0,0.029,0,0.151,0.009,0,0.134,16
"480","2017:DarkestHour",0.004,0,0.04,0.08,0,0.005,0.001,0,0,0.012,0,0,0.015,0.164,0,0,0.021,0,0.003,0.029,0,0,0,0.001,0.001,0.028,0.035,0,0,0,0.016,0,0.023,0,0,0.01,0,0.024,0.363,0,0,0,0.02,0,0.072,0.006,0.003,0,0.002,0.024,1
"481","2017:Dunkirk",0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.052,0,0,0,0,0,0,0,0,0.216,0,0,0.365,0.01,0.001,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0,0,0.003,0,0.265,4
"482","2017:GetOut",0.001,0.008,0.001,0.056,0,0.008,0,0,0.123,0.001,0,0.038,0,0.044,0,0,0,0.002,0,0,0.012,0,0,0,0.009,0,0,0,0,0.018,0,0,0,0,0,0.005,0.004,0,0,0.029,0.008,0,0.003,0.041,0.203,0.003,0.119,0.068,0,0.194,3
"483","2017:LadyBird",0,0,0,0.029,0,0,0,0,0.198,0,0.007,0.001,0,0.015,0,0,0,0.028,0.041,0.002,0,0.052,0.004,0.007,0,0.001,0,0.001,0,0,0,0,0,0.012,0,0.004,0.341,0,0,0,0,0.001,0.007,0,0.123,0,0,0.123,0,0.002,3
"484","2017:PhantomThread",0,0.001,0.326,0.122,0,0.012,0.001,0,0.066,0,0.001,0,0,0.005,0,0.001,0.001,0,0.001,0,0,0,0.001,0.011,0,0,0.003,0.001,0,0,0,0.003,0.003,0.014,0.021,0,0.001,0.007,0,0,0.003,0.129,0,0,0.2,0,0,0,0,0.068,9
"485","2017:ThePost",0,0,0.015,0.193,0,0,0.001,0,0.001,0,0,0,0,0.131,0,0,0.001,0,0,0.001,0,0.011,0.004,0,0,0,0,0,0,0,0,0.001,0.239,0.005,0,0.006,0,0,0.024,0.001,0,0,0.013,0,0.304,0,0,0.009,0.037,0,20
"486","2017:TheShapeofWater",0,0,0.03,0.007,0,0,0,0.002,0.046,0,0.007,0,0.015,0,0.008,0.335,0,0.002,0.008,0.015,0,0,0,0.035,0.016,0.022,0.016,0,0,0,0,0.001,0.004,0,0,0,0,0,0.019,0,0.016,0,0.031,0,0.16,0,0.02,0.001,0,0.183,20
"487","2018:AStarIsBorn",0,0.009,0,0.032,0,0.001,0,0,0.16,0,0,0.001,0.005,0.011,0,0,0,0,0.053,0,0.002,0,0.001,0.049,0.001,0,0.008,0,0,0.045,0,0,0,0.32,0,0,0,0,0,0,0.002,0,0.014,0,0.105,0.007,0.047,0.025,0,0.1,3
"488","2018:BlacKkKlansman",0,0.01,0,0.024,0,0.004,0,0,0.041,0.402,0.01,0.015,0,0.043,0,0.022,0.004,0,0,0.006,0,0,0.018,0.026,0.009,0,0,0,0,0.01,0,0,0.066,0,0,0,0,0,0.019,0,0,0,0,0.084,0.135,0,0.001,0,0,0.05,20
"489","2018:BlackPanther",0.033,0.001,0,0.022,0,0,0,0.017,0,0.03,0,0,0.081,0,0,0.014,0.267,0,0,0,0,0.045,0,0.008,0,0,0.092,0,0,0.004,0.001,0.001,0,0,0.003,0.001,0,0,0,0.021,0,0,0,0.037,0.069,0,0,0,0,0.25,7
"490","2018:BohemianRhapsody",0,0,0.041,0.08,0.001,0,0.013,0.015,0.079,0,0,0.01,0,0.05,0,0.012,0,0,0.014,0,0,0.015,0,0.007,0,0.001,0.017,0,0.006,0,0,0,0.01,0.417,0.001,0.014,0.001,0,0,0.002,0.009,0,0.029,0.004,0.083,0,0,0.008,0,0.062,3
"491","2018:GreenBook",0,0.041,0.078,0.021,0,0.004,0,0,0.028,0,0.018,0,0,0,0.001,0,0,0,0.009,0,0,0,0.001,0.08,0.003,0,0,0.001,0,0.01,0,0,0,0.084,0,0,0.009,0,0.004,0,0.003,0.004,0.052,0.366,0.148,0,0.027,0,0,0.007,20
"492","2018:Roma",0.029,0.001,0,0.001,0,0.027,0,0,0.037,0,0,0,0,0.055,0.005,0,0,0.011,0.016,0,0,0.001,0,0.006,0,0,0.023,0,0.003,0,0.02,0,0,0,0,0.006,0,0,0,0,0.048,0,0.024,0,0.105,0,0.406,0.012,0,0.162,20
"493","2018:TheFavourite",0,0,0.089,0.059,0,0,0,0.005,0.005,0,0,0,0,0.056,0.003,0.021,0,0,0.001,0.067,0.001,0,0,0,0,0.002,0,0.011,0.029,0,0.001,0.01,0,0.005,0,0.141,0.004,0.106,0.038,0,0,0,0.006,0,0.103,0,0.043,0,0,0.195,20
"494","2018:Vice",0.007,0,0,0.071,0,0,0,0.02,0.04,0.056,0,0,0.017,0,0.008,0,0.004,0,0,0.016,0,0.016,0.002,0,0,0,0.051,0.015,0,0,0.003,0,0.373,0.008,0.015,0,0,0,0.081,0,0.013,0.001,0,0,0.098,0.003,0,0.025,0.004,0.05,20
"495","2019:1917",0.006,0.013,0.014,0,0,0,0,0,0,0,0.001,0.007,0,0.057,0,0,0,0,0,0,0,0,0.346,0,0,0.002,0.026,0.007,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0.508,4
"496","2019:FordvFerrari",0,0,0,0.037,0,0.005,0,0.008,0,0,0.034,0.006,0.014,0.034,0,0,0.001,0,0,0,0,0,0,0.076,0,0,0.36,0,0,0.022,0.001,0,0.009,0,0.003,0.096,0,0.006,0.003,0.001,0,0,0,0,0.093,0,0,0.015,0,0.172,20
"497","2019:JojoRabbit",0.002,0,0.05,0.046,0,0.001,0,0.001,0.102,0,0.039,0,0,0.043,0.02,0.009,0.001,0,0,0.001,0.007,0.034,0.011,0.001,0,0.006,0,0,0,0,0.01,0.005,0,0,0,0,0,0,0.246,0.003,0,0.017,0,0,0.095,0,0.044,0.011,0,0.194,1
"498","2019:Joker",0,0,0,0,0,0,0,0,0.039,0.017,0.002,0,0,0,0,0,0,0,0.091,0,0,0.023,0,0,0.007,0,0,0,0,0,0.025,0,0,0.038,0,0,0,0,0.001,0,0.071,0,0,0.091,0.409,0,0,0.042,0,0.142,3
"499","2019:LittleWomen",0,0,0.038,0.042,0,0,0.003,0.022,0.01,0,0,0,0,0.136,0,0,0.015,0.018,0.08,0,0,0.155,0.014,0,0,0,0,0.001,0,0,0,0,0,0.019,0,0,0.002,0.06,0,0,0,0.233,0,0,0.037,0,0.033,0,0,0.081,12
"500","2019:MarriageStory",0,0,0,0.076,0,0,0,0.03,0.225,0.001,0,0,0,0.042,0,0.01,0,0,0.149,0,0,0.03,0,0,0,0.002,0.017,0,0,0,0,0,0.004,0.001,0,0,0.002,0,0,0,0,0.001,0.017,0.001,0.261,0,0.001,0.048,0.037,0.042,3
"501","2019:Parasite",0.329,0,0,0.035,0,0,0,0,0.093,0,0,0,0,0.075,0,0,0,0.006,0.004,0,0,0.018,0,0,0.003,0,0,0,0,0,0,0,0,0.012,0,0,0.002,0,0,0,0.003,0,0,0.014,0.193,0,0.044,0.029,0,0.138,3
"502","2019:TheIrishman",0.011,0,0.116,0.041,0,0,0,0.084,0,0.028,0.051,0.041,0.001,0,0,0,0,0,0,0,0,0.02,0.015,0.195,0.015,0.016,0.011,0,0,0,0,0,0.054,0,0.001,0.004,0,0,0,0,0,0,0.024,0.049,0.147,0,0.042,0,0.034,0,20
"503","2020:JudasandtheBlackMessiah",0.002,0,0,0.023,0.017,0.003,0,0,0,0.276,0.001,0,0,0.059,0.005,0.012,0,0.02,0,0.001,0,0.003,0,0.005,0.016,0,0,0,0,0.013,0,0,0.032,0.009,0,0,0,0,0.049,0.004,0.01,0,0,0.16,0.159,0,0,0,0.01,0.111,20
"504","2020:Mank",0.011,0,0.026,0.11,0,0.009,0.001,0.019,0.024,0.023,0.068,0.058,0.007,0.118,0.015,0,0,0,0.05,0.029,0.003,0,0,0.003,0,0.004,0.017,0,0.001,0,0.037,0.001,0.105,0.042,0.029,0.005,0.001,0,0.018,0,0.01,0.023,0.044,0,0.031,0,0.003,0,0,0.057,16
"505","2020:Minari",0.059,0.211,0.001,0.004,0,0,0,0.007,0.097,0,0,0,0,0.006,0,0.004,0,0,0,0,0,0.071,0,0.045,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.001,0,0,0.096,0,0.08,0.105,0,0.175,20
"506","2020:Nomadland",0.158,0.088,0.027,0.035,0,0,0,0.022,0.082,0,0.016,0,0.011,0.001,0,0.021,0.001,0,0,0,0,0.027,0,0.148,0,0,0,0.006,0,0.002,0.026,0.001,0,0.001,0.001,0,0,0,0.001,0,0.002,0.01,0,0,0.174,0,0.071,0.026,0,0.043,20
"507","2020:PromisingYoungWoman",0,0,0.089,0.054,0,0,0,0,0.313,0,0,0,0.004,0.082,0,0,0,0,0.001,0,0,0,0,0.022,0,0,0,0.001,0,0.002,0,0,0,0.01,0,0,0,0,0,0,0.014,0.01,0,0.012,0.274,0,0,0.042,0.003,0.064,3
"508","2020:SoundofMetal",0,0,0,0.029,0,0,0,0,0.091,0,0.004,0.153,0,0.118,0.003,0.015,0,0.019,0,0,0.001,0.044,0,0.041,0,0,0,0,0,0,0,0,0,0.049,0.001,0,0,0,0,0.001,0.041,0,0,0,0.3,0.001,0,0.022,0,0.066,3
"509","2020:TheFather",0,0,0.358,0.16,0,0,0,0,0,0,0,0,0,0.166,0,0,0,0,0,0,0,0.091,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.017,0,0,0.099,0,0,0.046,0,0,9
"510","2020:TheTrialoftheChicago7",0,0,0,0.092,0,0,0,0,0,0.317,0,0,0,0,0,0.001,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.068,0.013,0,0.008,0,0,0.017,0,0,0,0,0.056,0.121,0.017,0.001,0.001,0.253,0.018,20
