"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49"
"496",0,0,0,0.037,0,0.005,0,0.008,0,0,0.034,0.006,0.014,0.034,0,0,0.001,0,0,0,0,0,0,0.076,0,0,0.36,0,0,0.022,0.001,0,0.009,0,0.003,0.096,0,0.006,0.003,0.001,0,0,0,0,0.093,0,0,0.015,0
"497",0.002,0,0.05,0.046,0,0.001,0,0.001,0.102,0,0.039,0,0,0.043,0.02,0.009,0.001,0,0,0.001,0.007,0.034,0.011,0.001,0,0.006,0,0,0,0,0.01,0.005,0,0,0,0,0,0,0.246,0.003,0,0.017,0,0,0.095,0,0.044,0.011,0
"498",0,0,0,0,0,0,0,0,0.039,0.017,0.002,0,0,0,0,0,0,0,0.091,0,0,0.023,0,0,0.007,0,0,0,0,0,0.025,0,0,0.038,0,0,0,0,0.001,0,0.071,0,0,0.091,0.409,0,0,0.042,0
"499",0,0,0.038,0.042,0,0,0.003,0.022,0.01,0,0,0,0,0.136,0,0,0.015,0.018,0.08,0,0,0.155,0.014,0,0,0,0,0.001,0,0,0,0,0,0.019,0,0,0.002,0.06,0,0,0,0.233,0,0,0.037,0,0.033,0,0
"500",0,0,0,0.076,0,0,0,0.03,0.225,0.001,0,0,0,0.042,0,0.01,0,0,0.149,0,0,0.03,0,0,0,0.002,0.017,0,0,0,0,0,0.004,0.001,0,0,0.002,0,0,0,0,0.001,0.017,0.001,0.261,0,0.001,0.048,0.037
"501",0.329,0,0,0.035,0,0,0,0,0.093,0,0,0,0,0.075,0,0,0,0.006,0.004,0,0,0.018,0,0,0.003,0,0,0,0,0,0,0,0,0.012,0,0,0.002,0,0,0,0.003,0,0,0.014,0.193,0,0.044,0.029,0
"502",0.011,0,0.116,0.041,0,0,0,0.084,0,0.028,0.051,0.041,0.001,0,0,0,0,0,0,0,0,0.02,0.015,0.195,0.015,0.016,0.011,0,0,0,0,0,0.054,0,0.001,0.004,0,0,0,0,0,0,0.024,0.049,0.147,0,0.042,0,0.034
"503",0.002,0,0,0.023,0.017,0.003,0,0,0,0.276,0.001,0,0,0.059,0.005,0.012,0,0.02,0,0.001,0,0.003,0,0.005,0.016,0,0,0,0,0.013,0,0,0.032,0.009,0,0,0,0,0.049,0.004,0.01,0,0,0.16,0.159,0,0,0,0.01
"504",0.011,0,0.026,0.11,0,0.009,0.001,0.019,0.024,0.023,0.068,0.058,0.007,0.118,0.015,0,0,0,0.05,0.029,0.003,0,0,0.003,0,0.004,0.017,0,0.001,0,0.037,0.001,0.105,0.042,0.029,0.005,0.001,0,0.018,0,0.01,0.023,0.044,0,0.031,0,0.003,0,0
"505",0.059,0.211,0.001,0.004,0,0,0,0.007,0.097,0,0,0,0,0.006,0,0.004,0,0,0,0,0,0.071,0,0.045,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.001,0,0,0.096,0,0.08,0.105,0
"506",0.158,0.088,0.027,0.035,0,0,0,0.022,0.082,0,0.016,0,0.011,0.001,0,0.021,0.001,0,0,0,0,0.027,0,0.148,0,0,0,0.006,0,0.002,0.026,0.001,0,0.001,0.001,0,0,0,0.001,0,0.002,0.01,0,0,0.174,0,0.071,0.026,0
"507",0,0,0.089,0.054,0,0,0,0,0.313,0,0,0,0.004,0.082,0,0,0,0,0.001,0,0,0,0,0.022,0,0,0,0.001,0,0.002,0,0,0,0.01,0,0,0,0,0,0,0.014,0.01,0,0.012,0.274,0,0,0.042,0.003
"508",0,0,0,0.029,0,0,0,0,0.091,0,0.004,0.153,0,0.118,0.003,0.015,0,0.019,0,0,0.001,0.044,0,0.041,0,0,0,0,0,0,0,0,0,0.049,0.001,0,0,0,0,0.001,0.041,0,0,0,0.3,0.001,0,0.022,0
"509",0,0,0.358,0.16,0,0,0,0,0,0,0,0,0,0.166,0,0,0,0,0,0,0,0.091,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.017,0,0,0.099,0,0,0.046,0
"510",0,0,0,0.092,0,0,0,0,0,0.317,0,0,0,0,0,0.001,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.068,0.013,0,0.008,0,0,0.017,0,0,0,0,0.056,0.121,0.017,0.001,0.001,0.253
